
wavelengths[nm],amplitude_lambda,angularFrequency[G rad/s],amplitude
1113.3,0.9885647313161993,1249077299606448.0,-0.014154378837864577
1113.4,1.1646257323133444,1249189495537428.5,-0.05991087703197204
1113.5,1.042145886581928,1249301691468409.0,-0.04543768596370207
1113.6,0.9087503304411879,1249413887399389.8,-0.02948239768447511
1113.7,0.7401775712825956,1249526083330370.2,-0.04120282760122161
1113.8,0.6101044631715663,1249638279261350.8,0.18659400633318976
1113.9,0.42114620616134596,1249750475192331.2,-0.04689321129142281
1114.0,0.26987305160064823,1249862671123311.8,0.4142334462151403
1114.1,0.08981957197365416,1249974867054292.5,0.5656852086004711
1114.2,-0.04706111457371877,1250087062985273.0,0.945866119507987
1114.3,-0.09611985737073622,1250199258916253.5,0.7966422983915835
1114.4,-0.09933375339717598,1250311454847234.0,0.7004025515315553
1114.5,-0.018275881057501983,1250423650778214.5,0.6970678170398634
1114.6,0.11185334475608505,1250535846709195.2,0.8169742513103887
1114.7,0.3401290030576725,1250648042640175.8,0.8434347117740845
1114.8,0.5538781479843639,1250760238571156.2,1.0812502555863692
1114.9,0.6901949423992856,1250872434502136.8,0.9413711948870344
1115.0,0.8263436898133999,1250984630433117.2,1.0755885672521264
1115.1,0.9574665574916896,1251096826364098.0,0.929671112792764
1115.2,1.0956779819894433,1251209022295078.5,0.7765337879005377
1115.3,1.124596526308941,1251321218226059.0,0.6495311318089853
1115.4,0.9549926571390505,1251433414157039.5,0.6204901857182203
1115.5,0.8391876505696632,1251545610088020.0,0.48723754631647354
1115.6,0.6714045891581963,1251657806019000.8,0.371585780991793
1115.7,0.5601355713483236,1251770001949981.2,0.4820096460759956
1115.8,0.32190733167490176,1251882197880961.8,0.31171843898193163
1115.9,0.13708156656463957,1251994393811942.2,0.3299145634829381
1116.0,-0.027942263889117615,1252106589742922.8,0.21487302683919177
1116.1,-0.09190922649586623,1252218785673903.5,-0.052203307192143236
1116.2,-0.11162447052335835,1252330981604884.0,-0.09653400466370106
1116.3,-0.044636675542350804,1252443177535864.5,0.1479732989804556
1116.4,0.05882020150462539,1252555373466845.0,-0.2096982101650993
1116.5,0.1696237130929944,1252667569397825.5,0.012143347178042949
1116.6,0.3301341240944971,1252779765328806.0,-0.2146409108135854
1116.7,0.5620918405912861,1252891961259786.8,0.30246909275712597
1116.8,0.7667184976771979,1253004157190767.2,0.10355123707753258
1116.9,0.985373972854863,1253116353121747.8,0.08972596302144001
1117.0,1.1165410984810626,1253228549052728.2,0.15001703235133373
1117.1,1.1316188722754073,1253340744983708.8,0.3056503502486208
1117.2,1.0068398697967798,1253452940914689.5,0.9933923199279667
1117.3,0.9755995190697075,1253565136845670.0,0.725794487368987
1117.4,0.8429585892348799,1253677332776650.5,0.7213794312035335
1117.5,0.6614157431798718,1253789528707631.0,1.417536484065426
1117.6,0.41603769002677926,1253901724638611.5,0.7983743360697872
1117.7,0.23925012362591763,1254013920569592.2,1.1613486759722098
1117.8,0.11117138108732481,1254126116500572.8,1.0835318967624397
1117.9,-0.02845091043476912,1254238312431553.2,1.20116998237296
1118.0,-0.1118869527874397,1254350508362533.8,1.0970448410442737
1118.1,-0.11899569460165492,1254462704293514.2,0.8034736046169662
1118.2,-0.08766114745880427,1254574900224495.0,0.7443012464132651
1118.3,0.024583378464496503,1254687096155475.5,0.9613350559686781
1118.4,0.12064248382166952,1254799292086456.0,0.48051487767932016
1118.5,0.37641758420460086,1254911488017436.5,0.8666704589895123
1118.6,0.5786329564096697,1255023683948417.0,0.462345240510599
1118.7,0.8450393029370837,1255135879879397.8,0.5144593187030707
1118.8,0.8989032017416256,1255248075810378.2,0.04448122984547854
1118.9,0.9854481533129217,1255360271741358.8,0.22103950819895601
1119.0,1.0880164250616615,1255472467672339.2,0.1504800088477201
1119.1,1.0876864933570742,1255584663603319.8,-0.16571545800510973
1119.2,1.008720976688334,1255696859534300.5,-0.1776674905717564
1119.3,0.816633958918865,1255809055465281.0,-0.07015824772353917
1119.4,0.6832582445403621,1255921251396261.5,-0.05756203460461028
1119.5,0.5780379800441944,1256033447327242.0,-0.19794377877141547
1119.6,0.3259626229690627,1256145643258222.5,-0.1274746257361694
1119.7,0.11658730714209274,1256257839189203.2,-0.035004013649588474
1119.8,-0.024315257418830682,1256370035120183.8,0.3643197482497458
1119.9,-0.10055371601954366,1256482231051164.2,0.07124796891598806
1120.0,-0.14163297242366613,1256594426982144.8,0.3446225067649111
1120.1,-0.14479522722817434,1256706622913125.2,0.506918467044943
1120.2,-0.04999506439077776,1256818818844106.0,0.4897845523910173
1120.3,0.07926270199359188,1256931014775086.5,0.8834016306096858
1120.4,0.2671399529926796,1257043210706067.0,0.686592872915823
1120.5,0.4756666887109004,1257155406637047.5,0.6788992842364143
1120.6,0.6497233812771483,1257267602568028.0,0.998552762846422
1120.7,0.8982867962498059,1257379798499008.5,1.591352987348798
1120.8,1.0214325679856224,1257491994429989.2,1.2282703335154994
1120.9,1.0356568332908676,1257604190360969.8,1.3299841719079215
1121.0,1.073219308244222,1257716386291950.2,1.0419892153268402
1121.1,1.115947656083089,1257828582222930.8,1.1997110340031452
1121.2,0.9357615849486474,1257940778153911.2,0.9774783841448923
1121.3,0.7107379311020666,1258052974084892.0,1.079486632235318
1121.4,0.654239523828903,1258165170015872.5,0.8353921726444019
1121.5,0.5332208025700966,1258277365946853.0,0.5766872104776668
1121.6,0.2621722539807195,1258389561877833.5,0.6024604137318396
1121.7,0.08925270993458763,1258501757808814.0,0.5053804513113668
1121.8,-0.05971038143122844,1258613953739794.8,0.5377928759685442
1121.9,-0.12910673407904666,1258726149670775.2,0.09190736757329918
1122.0,-0.14521230824598158,1258838345601755.8,0.20204664498353161
1122.1,-0.13403714823559015,1258950541532736.2,-0.04727622799762742
1122.2,-0.042876024848595574,1259062737463716.8,-0.04392061595887938
1122.3,0.10634457332799273,1259174933394697.5,-0.18103937890203659
1122.4,0.2947149531918785,1259287129325678.0,-0.2252652937143567
1122.5,0.4772544898078289,1259399325256658.5,-0.2145828702629408
1122.6,0.700333142062496,1259511521187639.0,-0.2186534086912208
1122.7,0.8205392615059925,1259623717118619.5,-0.21983106494850663
1122.8,0.9901520497399429,1259735913049600.2,-0.2460014167400159
1122.9,1.1107048846519656,1259848108980580.8,-0.14074834491293287
1123.0,1.1416940070135173,1259960304911561.2,0.06421029267404142
1123.1,1.1235932583051305,1260072500842541.8,0.18912553674582225
1123.2,0.9344393830554177,1260184696773522.2,0.6120705680930728
1123.3,0.8906542158264175,1260296892704503.0,0.6553416876539694
1123.4,0.7159795877033661,1260409088635483.5,0.6160739580966
1123.5,0.5207457576097038,1260521284566464.0,1.1027422253317114
1123.6,0.33868716141169336,1260633480497444.5,1.0000484202016535
1123.7,0.150270935853714,1260745676428425.0,1.1944837182742214
1123.8,-0.0025773981491008144,1260857872359405.8,1.3396011934352503
1123.9,-0.09544288185809006,1260970068290386.2,1.0238292147662253
1124.0,-0.16191172057937558,1261082264221366.8,1.2702735771072102
1124.1,-0.1530063752343852,1261194460152347.2,1.3810240110989531
1124.2,-0.08757432329008229,1261306656083327.8,0.9249154789843018
1124.3,0.04645738471194506,1261418852014308.5,0.9210461923428777
1124.4,0.18992810967544135,1261531047945289.0,0.9503581575869855
1124.5,0.3603993977155967,1261643243876269.5,0.938003147134908
1124.6,0.48642778221959126,1261755439807250.0,0.6271779081237017
1124.7,0.7262935088468574,1261867635738230.5,0.6734090179578421
1124.8,0.9097742221022325,1261979831669211.0,0.5609036295537722
1124.9,0.9734888897864783,1262092027600191.8,0.3873598840800916
1125.0,1.0920183586653147,1262204223531172.2,0.15646115370675148
1125.1,1.1399530895406003,1262316419462152.8,0.09846732201651173
1125.2,0.9825241686789191,1262428615393133.2,-0.0449509198787467
1125.3,1.0115295788645782,1262540811324113.8,-0.37681773177603944
1125.4,0.8265320044630157,1262653007255094.5,-0.1902840225104861
1125.5,0.6391687518361572,1262765203186075.0,-0.2593527861887057
1125.6,0.47678289392485107,1262877399117055.5,-0.1630785615608511
1125.7,0.2717047167115263,1262989595048036.0,-0.0007402733591890659
1125.8,0.15888845264475737,1263101790979016.5,-0.23530550756401436
1125.9,-0.020595230485322715,1263213986909997.2,-0.08486088577834613
1126.0,-0.09875404252992606,1263326182840977.8,-0.07862017789537731
1126.1,-0.15622834226897248,1263438378771958.2,0.00977567510186057
1126.2,-0.12035155231657857,1263550574702938.8,0.13646789811906737
1126.3,-0.07167618423203104,1263662770633919.2,0.3000518824159623
1126.4,0.0549962928495077,1263774966564900.0,0.6551734592025829
1126.5,0.18760739455985195,1263887162495880.5,0.5572028310622654
1126.6,0.3626998777886824,1263999358426861.0,0.5682143918779
1126.7,0.5093381570433194,1264111554357841.5,0.9472191884051507
1126.8,0.6892164366963311,1264223750288822.0,0.9033993526760554
1126.9,0.9089640659706216,1264335946219802.8,1.1267695386685042
1127.0,1.0168958444022944,1264448142150783.2,1.023930124307961
1127.1,1.0981809326960008,1264560338081763.8,2.2943978004819034
1127.2,1.0323513374227848,1264672534012744.2,1.0621412467440527
1127.3,1.1308916388719918,1264784729943724.8,1.3337406688635753
1127.4,0.976679451074764,1264896925874705.5,1.1360361220392803
1127.5,0.8844458064367393,1265009121805686.0,1.02534952394716
1127.6,0.6436975431790406,1265121317736666.5,1.0440954537279716
1127.7,0.4898199085376133,1265233513667647.0,0.8935143631322382
1127.8,0.3448435479168579,1265345709598627.5,0.7883792874950851
1127.9,0.18502524188857106,1265457905529608.0,0.6767421047285691
1128.0,0.03707818437310443,1265570101460588.8,0.7445863211199133
1128.1,-0.07229140191040868,1265682297391569.2,0.315097089913768
1128.2,-0.11907275316749674,1265794493322549.8,0.2921173121627342
1128.3,-0.11166643542596436,1265906689253530.2,0.03961731934855363
1128.4,-0.06526985100121623,1266018885184510.8,0.012048211399953566
1128.5,0.02623440475783088,1266131081115491.5,-0.06109207245798904
1128.6,0.1226062170964726,1266243277046472.0,-0.16043898160451395
1128.7,0.2789748327080739,1266355472977452.5,-0.08824804270671012
1128.8,0.49334593517323333,1266467668908433.0,-0.3848928166731161
1128.9,0.6429729954070726,1266579864839413.5,-0.14173606520991508
1129.0,0.7917383456185201,1266692060770394.2,-0.35746756880577013
1129.1,0.9692355606472309,1266804256701374.8,-0.3289241240004787
1129.2,0.9212810897545348,1266916452632355.2,-0.235896255910361
1129.3,1.0205191302790957,1267028648563335.8,-0.20964256376248636
1129.4,1.0348658176909737,1267140844494316.2,-0.03219621310517379
1129.5,0.9980121839718908,1267253040425297.0,0.17099822619397576
1129.6,0.8930968410351345,1267365236356277.5,0.23820532864882338
1129.7,0.769566385748065,1267477432287258.0,0.36009000660697527
1129.8,0.6396474894810527,1267589628218238.5,0.4599655624745837
1129.9,0.5273202385077914,1267701824149219.0,0.5022632934489181
1130.0,0.3060906274839986,1267814020080199.8,0.8508037290511468
1130.1,0.17301849679947565,1267926216011180.2,0.7949840261389693
1130.2,0.06333859955651903,1268038411942160.8,0.9080455185500541
1130.3,-0.034875494629188084,1268150607873141.2,1.218546474757456
1130.4,-0.08390926863986199,1268262803804121.8,1.2968979790303048
1130.5,-0.08373363237644324,1268374999735102.5,1.464053199864356
1130.6,-0.025050957071513814,1268487195666083.0,1.1704429510039063
1130.7,0.06818097542981266,1268599391597063.5,1.1634457052361888
1130.8,0.18510243721772535,1268711587528044.0,1.0229921927533216
1130.9,0.3285966486075266,1268823783459024.5,1.1474097194783588
1131.0,0.48030584360627354,1268935979390005.2,1.100519881786249
1131.1,0.5971117104802287,1269048175320985.8,0.9776297193387335
1131.2,0.738858751361712,1269160371251966.2,0.9818425691970634
1131.3,0.924551355294079,1269272567182946.8,0.5666842660473278
1131.4,0.8877228274130474,1269384763113927.2,0.5128419071787305
1131.5,0.9796118895352534,1269496959044908.0,0.42182962715036465
1131.6,0.9720760588001149,1269609154975888.5,0.5709688302066324
1131.7,0.968526339659274,1269721350906869.0,0.3487323965860346
1131.8,0.9384388985739998,1269833546837849.5,0.0839841855592313
1131.9,0.8226390481221414,1269945742768830.0,0.028436209148161737
1132.0,0.7158123118919965,1270057938699810.5,-0.16832080247207865
1132.1,0.5351288154576673,1270170134630791.2,-0.3188667314424871
1132.2,0.4306076988902306,1270282330561771.8,-0.33909103347660596
1132.3,0.24250869452269702,1270394526492752.2,-0.3594087813455359
1132.4,0.12767104428011639,1270506722423732.8,-0.18096998545087975
1132.5,0.038396075268607284,1270618918354713.2,-0.29251110925324453
1132.6,-0.027117945815640337,1270731114285694.0,-0.03937072462044594
1132.7,-0.0444044105192356,1270843310216674.5,0.007554187629667528
1132.8,-0.02239359501186015,1270955506147655.0,-0.16266588759536268
1132.9,0.027467656476926186,1271067702078635.5,0.12025428756550975
1133.0,0.14090631416599012,1271179898009616.0,0.22629882882207658
1133.1,0.24630027350644138,1271292093940596.8,0.41189983074246855
1133.2,0.40734541100158994,1271404289871577.2,0.42546636687603867
1133.3,0.5612599570283346,1271516485802557.8,0.8356479572055203
1133.4,0.6605765293834646,1271628681733538.2,0.9297038912470004
1133.5,0.7483038412525619,1271740877664518.8,0.9328250754219577
1133.6,0.9050482889877374,1271853073595499.5,1.1861762847151576
1133.7,1.0716241083293074,1271965269526480.0,0.7521568798628115
1133.8,1.013529294721321,1272077465457460.5,1.3072966810666462
1133.9,1.00474762763095,1272189661388441.0,0.9756358884310719
1134.0,1.0277967954795661,1272301857319421.5,0.9037886679531187
1134.1,0.8408171620960839,1272414053250402.2,1.159012632786459
1134.2,0.7194976748803776,1272526249181382.8,1.3443209241215521
1134.3,0.6802469515916365,1272638445112363.2,1.2889917601418226
1134.4,0.5090272003131905,1272750641043343.8,0.8710483747717525
1134.5,0.38188137776510817,1272862836974324.2,0.9973002944162876
1134.6,0.24126757635954607,1272975032905305.0,0.9974841282692076
1134.7,0.16237715745046286,1273087228836285.5,0.7687771258525491
1134.8,0.02546797534544091,1273199424767266.0,0.5293739425219965
1134.9,0.0030185570448849923,1273311620698246.5,0.5668869777350959
1135.0,-0.01703934657471605,1273423816629227.0,0.2891154204074802
1135.1,-0.009583227890468855,1273536012560207.5,0.1650559452410649
1135.2,0.06418996132796845,1273648208491188.2,0.1530624027973986
1135.3,0.17587198805525966,1273760404422168.8,-0.040715412348031506
1135.4,0.22125385035351894,1273872600353149.2,-0.09834702837511003
1135.5,0.3918024836145991,1273984796284129.8,-0.15604154858441385
1135.6,0.539691330483907,1274096992215110.5,-0.17255716972715404
1135.7,0.7026678502349011,1274209188146091.0,-0.24454461800798716
1135.8,0.7476387174899115,1274321384077071.5,-0.05916056176896109
1135.9,0.7924368355781174,1274433580008052.0,-0.1515331199714459
1136.0,0.9566047283992241,1274545775939032.5,0.015285035344519636
1136.1,1.017611485375997,1274657971870013.0,-0.25568935862391734
1136.2,1.0119276810041635,1274770167800993.8,0.06852292765790623
1136.3,0.9120418245195381,1274882363731974.2,0.11320858064437726
1136.4,0.8642077071344388,1274994559662954.8,0.30317078238615924
1136.5,0.8167643862999482,1275106755593935.2,0.47064379854938077
1136.6,0.6477989082548078,1275218951524915.8,0.4265460141124725
1136.7,0.5663734462687995,1275331147455896.5,0.5339547455226189
1136.8,0.3931773244092996,1275443343386877.0,0.7367865079067076
1136.9,0.26392276894678873,1275555539317857.5,0.687336484518033
1137.0,0.20518895197268927,1275667735248838.0,0.8665124589749896
1137.1,0.11660516429115902,1275779931179818.5,0.9664282429330173
1137.2,0.053084588680442364,1275892127110799.2,0.9653947162926714
1137.3,0.013562133876808567,1276004323041779.8,1.0416987692981983
1137.4,0.017584523404092892,1276116518972760.2,1.113556138070801
1137.5,0.014464668515309463,1276228714903740.8,1.5335773173613878
1137.6,0.12563411905945993,1276340910834721.2,1.1353506630299095
1137.7,0.24888420362374522,1276453106765702.0,1.0593971323741536
1137.8,0.31923686303043536,1276565302696682.5,1.0086149091547258
1137.9,0.39364116594536713,1276677498627663.0,0.974727406977507
1138.0,0.514176855889459,1276789694558643.5,0.885349324182507
1138.1,0.6510234077471992,1276901890489624.0,1.0298605280693616
