"Data for the dispersion of leaky mode in HCF as per Zeisberger, 
Analytic model for the complex effective index of the leaky modes of tube-type 
anti-resonant hollow core fibers, 2017.

Parameters:
Name of mode: HE_1,1,
Min wavelength: 0.3 [um],
Max wavelength: 1.7999999999999998 [um],
Number of points: 10000,
n_g: fused silica,
Core radius, R: 20.0 [um],
Capillary thickness, w: 0.7 [um].  
* [u = micro] *

"
Wavelength [nm],Re_n_eff
1.4714671467146716e-06,1.0001760917558487
1.4716171617161718e-06,1.000168529897023
1.471767176717672e-06,1.0001611668175925
1.471917191719172e-06,1.0001539946991784
1.4720672067206723e-06,1.000147006128095
1.4722172217221724e-06,1.0001401940694994
1.4723672367236726e-06,1.000133551843498
1.4725172517251727e-06,1.0001270731030387
1.472667266726673e-06,1.0001207518134356
1.4728172817281726e-06,1.0001145822333852
1.4729672967296728e-06,1.0001085588973535
1.473117311731173e-06,1.0001026765992131
1.4732673267326731e-06,1.0000969303770353
1.4734173417341733e-06,1.0000913154989373
1.4735673567356734e-06,1.0000858274499027
1.4737173717371736e-06,1.0000804619194992
1.4738673867386738e-06,1.0000752147904204
1.474017401740174e-06,1.0000700821277895
1.474167416741674e-06,1.0000650601691656
1.4743174317431742e-06,1.0000601453152016
1.4744674467446744e-06,1.0000553341209002
1.4746174617461746e-06,1.0000506232874298
1.4747674767476747e-06,1.0000460096544517
1.4749174917491749e-06,1.00004149019293
1.475067506750675e-06,1.0000370619983807
1.4752175217521752e-06,1.0000327222845367
1.4753675367536754e-06,1.0000284683773921
1.4755175517551755e-06,1.0000242977096063
1.4756675667566757e-06,1.0000202078152371
1.4758175817581759e-06,1.000016196324784
1.475967596759676e-06,1.0000122609605182
1.4761176117611762e-06,1.0000083995320843
1.4762676267626763e-06,1.0000046099323485
1.4764176417641765e-06,1.000000890133484
1.4765676567656767e-06,0.9999972381832751
1.4767176717671768e-06,0.9999936522016252
1.476867686768677e-06,0.9999901303772573
1.4770177017701771e-06,0.9999866709645928
1.4771677167716773e-06,0.999983272280801
1.4773177317731775e-06,0.9999799327030033
1.4774677467746776e-06,0.999976650665628
1.4776177617761778e-06,0.9999734246579022
1.477767776777678e-06,0.9999702532214754
1.4779177917791781e-06,0.999967134948165
1.4780678067806783e-06,0.9999640684778182
1.4782178217821784e-06,0.9999610524962801
1.4783678367836786e-06,0.9999580857334671
1.4785178517851783e-06,0.9999551669615341
1.4786678667866785e-06,0.9999522949931329
1.4788178817881787e-06,0.9999494686797568
1.4789678967896788e-06,0.9999466869101645
1.479117911791179e-06,0.9999439486088818
1.4792679267926791e-06,0.999941252734773
1.4794179417941793e-06,0.9999385982796822
1.4795679567956795e-06,0.9999359842671371
1.4797179717971796e-06,0.9999334097511142
1.4798679867986798e-06,0.9999308738148612
1.48001800180018e-06,0.9999283755697737
1.48016801680168e-06,0.9999259141543224
1.4803180318031803e-06,0.9999234887330313
1.4804680468046804e-06,0.9999210984954982
1.4806180618061806e-06,0.9999187426554624
1.4807680768076807e-06,0.9999164204499125
1.480918091809181e-06,0.9999141311382324
1.481068106810681e-06,0.9999118740013864
1.4812181218121812e-06,0.9999096483411387
1.4813681368136814e-06,0.9999074534793065
1.4815181518151816e-06,0.9999052887570455
1.4816681668166817e-06,0.9999031535341651
1.4818181818181819e-06,0.9999010471884734
1.481968196819682e-06,0.9998989691151486
1.4821182118211822e-06,0.9998969187261376
1.4822682268226824e-06,0.9998948954495778
1.4824182418241825e-06,0.9998928987292448
1.4825682568256827e-06,0.9998909280240212
1.4827182718271828e-06,0.9998889828073869
1.482868286828683e-06,0.9998870625669303
1.4830183018301832e-06,0.999885166803879
1.4831683168316833e-06,0.9998832950326485
1.4833183318331835e-06,0.9998814467804102
1.4834683468346836e-06,0.9998796215866744
1.4836183618361838e-06,0.9998778190028906
1.483768376837684e-06,0.9998760385920631
1.4839183918391841e-06,0.9998742799283816
1.4840684068406843e-06,0.999872542596865
1.484218421842184e-06,0.9998708261930199
1.4843684368436842e-06,0.9998691303225112
1.4845184518451844e-06,0.9998674546008448
1.4846684668466845e-06,0.9998657986530632
1.4848184818481847e-06,0.999864162113451
1.4849684968496848e-06,0.9998625446252521
1.485118511851185e-06,0.9998609458403975
1.4852685268526852e-06,0.9998593654192419
1.4854185418541853e-06,0.9998578030303102
1.4855685568556855e-06,0.9998562583500544
1.4857185718571856e-06,0.9998547310626167
1.4858685868586858e-06,0.9998532208596033
1.486018601860186e-06,0.9998517274398646
1.4861686168616861e-06,0.9998502505092846
1.4863186318631863e-06,0.9998487897805755
1.4864686468646864e-06,0.9998473449730818
1.4866186618661866e-06,0.9998459158125896
1.4867686768676868e-06,0.9998445020311428
1.486918691869187e-06,0.9998431033668654
1.487068706870687e-06,0.9998417195637905
1.4872187218721872e-06,0.9998403503716942
1.4873687368736874e-06,0.9998389955459355
1.4875187518751876e-06,0.9998376548473017
1.4876687668766877e-06,0.9998363280418584
1.4878187818781879e-06,0.9998350149008046
1.487968796879688e-06,0.9998337152003332
1.4881188118811882e-06,0.9998324287214947
1.4882688268826884e-06,0.999831155250067
1.4884188418841885e-06,0.9998298945764279
1.4885688568856887e-06,0.9998286464954326
1.4887188718871889e-06,0.9998274108062941
1.488868886888689e-06,0.9998261873124694
1.4890189018901892e-06,0.9998249758215466
1.4891689168916893e-06,0.9998237761451378
1.4893189318931895e-06,0.9998225880987744
1.4894689468946897e-06,0.9998214115018051
1.4896189618961898e-06,0.9998202461772984
1.48976897689769e-06,0.9998190919519465
1.4899189918991901e-06,0.9998179486559741
1.4900690069006899e-06,0.9998168161230478
1.49021902190219e-06,0.9998156941901902
1.4903690369036902e-06,0.9998145826976947
1.4905190519051904e-06,0.9998134814890451
1.4906690669066905e-06,0.9998123904108351
1.4908190819081907e-06,0.9998113093126925
1.4909690969096909e-06,0.9998102380472031
1.491119111911191e-06,0.9998091764698405
1.4912691269126912e-06,0.9998081244388936
1.4914191419141913e-06,0.9998070818153997
1.4915691569156915e-06,0.9998060484630774
1.4917191719171917e-06,0.9998050242482633
1.4918691869186918e-06,0.9998040090398481
1.492019201920192e-06,0.9998030027092166
1.4921692169216921e-06,0.999802005130189
1.4923192319231923e-06,0.9998010161789629
1.4924692469246925e-06,0.9998000357340575
1.4926192619261926e-06,0.9997990636762604
1.4927692769276928e-06,0.9997980998885736
1.492919291929193e-06,0.9997971442561633
1.4930693069306931e-06,0.9997961966663097
1.4932193219321933e-06,0.9997952570083587
1.4933693369336934e-06,0.9997943251736743
1.4935193519351936e-06,0.9997934010555938
1.4936693669366938e-06,0.9997924845493824
1.493819381938194e-06,0.9997915755521899
1.493969396939694e-06,0.9997906739630087
1.4941194119411942e-06,0.9997897796826328
1.4942694269426944e-06,0.9997888926136177
1.4944194419441946e-06,0.9997880126602413
1.4945694569456947e-06,0.9997871397284664
1.4947194719471949e-06,0.9997862737259035
1.494869486948695e-06,0.9997854145617746
1.4950195019501952e-06,0.999784562146879
1.4951695169516954e-06,0.9997837163935587
1.4953195319531955e-06,0.9997828772156648
1.4954695469546957e-06,0.9997820445285263
1.4956195619561958e-06,0.9997812182489171
1.4957695769576956e-06,0.9997803982950266
1.4959195919591957e-06,0.999779584586429
1.496069606960696e-06,0.9997787770440543
1.496219621962196e-06,0.9997779755901597
1.4963696369636962e-06,0.9997771801483023
1.4965196519651964e-06,0.9997763906433117
1.4966696669666965e-06,0.9997756070012637
1.4968196819681967e-06,0.9997748291494545
1.4969696969696969e-06,0.9997740570163756
1.497119711971197e-06,0.9997732905316898
1.4972697269726972e-06,0.9997725296262069
1.4974197419741974e-06,0.9997717742318601
1.4975697569756975e-06,0.999771024281684
1.4977197719771977e-06,0.9997702797097918
1.4978697869786978e-06,0.9997695404513545
1.498019801980198e-06,0.9997688064425785
1.4981698169816982e-06,0.999768077620686
1.4983198319831983e-06,0.9997673539238949
1.4984698469846985e-06,0.9997666352913984
1.4986198619861986e-06,0.9997659216633463
1.4987698769876988e-06,0.9997652129808264
1.498919891989199e-06,0.9997645091858459
1.4990699069906991e-06,0.9997638102213137
1.4992199219921993e-06,0.9997631160310226
1.4993699369936994e-06,0.9997624265596328
1.4995199519951996e-06,0.9997617417526551
1.4996699669966998e-06,0.9997610615564341
1.4998199819982e-06,0.9997603859181329
1.4999699969997e-06,0.9997597147857176
1.5001200120012003e-06,0.9997590481079414
1.5002700270027004e-06,0.9997583858343304
1.5004200420042006e-06,0.9997577279151693
1.5005700570057007e-06,0.9997570743014863
1.500720072007201e-06,0.9997564249450399
1.500870087008701e-06,0.9997557797983054
1.5010201020102012e-06,0.9997551388144612
1.5011701170117014e-06,0.9997545019473764
1.5013201320132015e-06,0.9997538691515973
1.5014701470147017e-06,0.9997532403823359
1.5016201620162014e-06,0.9997526155954575
1.5017701770177016e-06,0.9997519947474682
1.5019201920192018e-06,0.9997513777955044
1.502070207020702e-06,0.9997507646973203
1.502220222022202e-06,0.9997501554112778
1.5023702370237022e-06,0.9997495498963347
1.5025202520252024e-06,0.9997489481120352
1.5026702670267026e-06,0.999748350018498
1.5028202820282027e-06,0.9997477555764078
1.5029702970297029e-06,0.9997471647470038
1.503120312031203e-06,0.9997465774920706
1.5032703270327032e-06,0.9997459937739291
1.5034203420342034e-06,0.9997454135554262
1.5035703570357035e-06,0.9997448367999267
1.5037203720372037e-06,0.9997442634713029
1.5038703870387039e-06,0.9997436935339271
1.504020402040204e-06,0.9997431269526628
1.5041704170417042e-06,0.9997425636928556
1.5043204320432043e-06,0.9997420037203258
1.5044704470447045e-06,0.9997414470013593
1.5046204620462047e-06,0.9997408935027005
1.5047704770477048e-06,0.9997403431915446
1.504920492049205e-06,0.9997397960355293
1.5050705070507051e-06,0.9997392520027281
1.5052205220522053e-06,0.999738711061642
1.5053705370537055e-06,0.999738173181194
1.5055205520552056e-06,0.99973763833072
1.5056705670567058e-06,0.999737106479964
1.505820582058206e-06,0.9997365775990696
1.5059705970597061e-06,0.9997360516585745
1.5061206120612063e-06,0.9997355286294038
1.5062706270627064e-06,0.9997350084828636
1.5064206420642066e-06,0.9997344911906342
1.5065706570657068e-06,0.9997339767247653
1.506720672067207e-06,0.9997334650576688
1.506870687068707e-06,0.9997329561621134
1.5070207020702072e-06,0.9997324500112192
1.5071707170717074e-06,0.9997319465784514
1.5073207320732071e-06,0.9997314458376152
1.5074707470747073e-06,0.9997309477628501
1.5076207620762075e-06,0.999730452328625
1.5077707770777076e-06,0.9997299595097326
1.5079207920792078e-06,0.9997294692812845
1.508070807080708e-06,0.9997289816187057
1.508220822082208e-06,0.9997284964977304
1.5083708370837083e-06,0.9997280138943968
1.5085208520852084e-06,0.9997275337850423
1.5086708670867086e-06,0.9997270561462989
1.5088208820882087e-06,0.9997265809550885
1.508970897089709e-06,0.9997261081886187
1.509120912091209e-06,0.9997256378243784
1.5092709270927092e-06,0.9997251698401328
1.5094209420942094e-06,0.9997247042139203
1.5095709570957095e-06,0.9997242409240475
1.5097209720972097e-06,0.999723779949085
1.5098709870987099e-06,0.9997233212678642
1.51002100210021e-06,0.9997228648594726
1.5101710171017102e-06,0.9997224107032503
1.5103210321032104e-06,0.9997219587787858
1.5104710471047105e-06,0.9997215090659134
1.5106210621062107e-06,0.9997210615447076
1.5107710771077108e-06,0.9997206161954815
1.510921092109211e-06,0.999720172998782
1.5110711071107112e-06,0.9997197319353867
1.5112211221122113e-06,0.9997192929863004
1.5113711371137115e-06,0.9997188561327524
1.5115211521152116e-06,0.9997184213561918
1.5116711671167118e-06,0.9997179886382858
1.511821182118212e-06,0.9997175579609155
1.5119711971197121e-06,0.9997171293061734
1.5121212121212123e-06,0.9997167026563598
1.5122712271227124e-06,0.9997162779939802
1.5124212421242126e-06,0.9997158553017422
1.5125712571257128e-06,0.9997154345625523
1.512721272127213e-06,0.9997150157595136
1.512871287128713e-06,0.9997145988759227
1.5130213021302133e-06,0.999714183895267
1.513171317131713e-06,0.9997137708012214
1.5133213321332132e-06,0.999713359577647
1.5134713471347133e-06,0.999712950208587
1.5136213621362135e-06,0.9997125426782649
1.5137713771377136e-06,0.999712136971082
1.5139213921392138e-06,0.9997117330716146
1.514071407140714e-06,0.9997113309646116
1.5142214221422141e-06,0.9997109306349924
1.5143714371437143e-06,0.9997105320678442
1.5145214521452144e-06,0.9997101352484195
1.5146714671467146e-06,0.9997097401621343
1.5148214821482148e-06,0.999709346794566
1.514971497149715e-06,0.9997089551314501
1.515121512151215e-06,0.9997085651586792
1.5152715271527152e-06,0.9997081768623003
1.5154215421542154e-06,0.9997077902285125
1.5155715571557156e-06,0.9997074052436656
1.5157215721572157e-06,0.9997070218942576
1.5158715871587159e-06,0.9997066401669324
1.516021602160216e-06,0.9997062600484786
1.5161716171617162e-06,0.9997058815258268
1.5163216321632164e-06,0.9997055045860483
1.5164716471647165e-06,0.9997051292163528
1.5166216621662167e-06,0.9997047554040868
1.5167716771677169e-06,0.9997043831367314
1.516921692169217e-06,0.9997040124019011
1.5170717071707172e-06,0.9997036431873414
1.5172217221722173e-06,0.9997032754809277
1.5173717371737175e-06,0.9997029092706633
1.5175217521752177e-06,0.9997025445446771
1.5176717671767178e-06,0.9997021812912233
1.517821782178218e-06,0.9997018194986785
1.5179717971797181e-06,0.9997014591555408
1.5181218121812183e-06,0.9997011002504279
1.5182718271827185e-06,0.9997007427720759
1.5184218421842186e-06,0.9997003867093373
1.5185718571857188e-06,0.9997000320511799
1.518721872187219e-06,0.9996996787866849
1.5188718871887187e-06,0.999699326905046
1.5190219021902188e-06,0.9996989763955676
1.519171917191719e-06,0.9996986272476632
1.5193219321932192e-06,0.9996982794508547
1.5194719471947193e-06,0.9996979329947699
1.5196219621962195e-06,0.9996975878691425
1.5197719771977197e-06,0.9996972440638097
1.5199219921992198e-06,0.9996969015687114
1.52007200720072e-06,0.9996965603738888
1.5202220222022201e-06,0.9996962204694829
1.5203720372037203e-06,0.9996958818457339
1.5205220522052205e-06,0.9996955444929791
1.5206720672067206e-06,0.9996952084016525
1.5208220822082208e-06,0.9996948735622828
1.520972097209721e-06,0.9996945399654931
1.521122112211221e-06,0.9996942076019988
1.5212721272127213e-06,0.9996938764626073
1.5214221422142214e-06,0.9996935465382163
1.5215721572157216e-06,0.9996932178198131
1.5217221722172217e-06,0.9996928902984731
1.521872187218722e-06,0.999692563965359
1.522022202220222e-06,0.9996922388117195
1.5221722172217222e-06,0.9996919148288889
1.5223222322232224e-06,0.9996915920082848
1.5224722472247226e-06,0.9996912703414088
1.5226222622262227e-06,0.9996909498198436
1.5227722772277229e-06,0.9996906304352537
1.522922292229223e-06,0.9996903121793834
1.5230723072307232e-06,0.9996899950440561
1.5232223222322234e-06,0.9996896790211734
1.5233723372337235e-06,0.9996893641027145
1.5235223522352237e-06,0.9996890502807341
1.5236723672367238e-06,0.9996887375473635
1.523822382238224e-06,0.9996884258948076
1.5239723972397242e-06,0.9996881153153454
1.5241224122412243e-06,0.9996878058013283
1.5242724272427245e-06,0.9996874973451804
1.5244224422442246e-06,0.999687189939396
1.5245724572457248e-06,0.9996868835765402
1.5247224722472245e-06,0.9996865782492476
1.5248724872487247e-06,0.9996862739502209
1.5250225022502249e-06,0.9996859706722312
1.525172517251725e-06,0.9996856684081165
1.5253225322532252e-06,0.9996853671507806
1.5254725472547253e-06,0.9996850668931936
1.5256225622562255e-06,0.9996847676283898
1.5257725772577257e-06,0.9996844693494675
1.5259225922592258e-06,0.9996841720495888
1.526072607260726e-06,0.9996838757219777
1.5262226222622262e-06,0.9996835803599204
1.5263726372637263e-06,0.9996832859567643
1.5265226522652265e-06,0.9996829925059169
1.5266726672667266e-06,0.9996827000008456
1.5268226822682268e-06,0.9996824084350772
1.526972697269727e-06,0.9996821178021965
1.5271227122712271e-06,0.9996818280958462
1.5272727272727273e-06,0.9996815393097261
1.5274227422742274e-06,0.9996812514375927
1.5275727572757276e-06,0.9996809644732578
1.5277227722772278e-06,0.9996806784105889
1.527872787278728e-06,0.9996803932435079
1.528022802280228e-06,0.9996801089659906
1.5281728172817282e-06,0.9996798255720665
1.5283228322832284e-06,0.9996795430558177
1.5284728472847286e-06,0.9996792614113785
1.5286228622862287e-06,0.9996789806329348
1.5287728772877289e-06,0.9996787007147239
1.528922892289229e-06,0.9996784216510332
1.5290729072907292e-06,0.9996781434362003
1.5292229222922294e-06,0.9996778660646121
1.5293729372937295e-06,0.9996775895307045
1.5295229522952297e-06,0.999677313828962
1.5296729672967299e-06,0.9996770389539162
1.52982298229823e-06,0.9996767649001468
1.5299729972997302e-06,0.9996764916622799
1.5301230123012303e-06,0.9996762192349878
1.5302730273027305e-06,0.9996759476129888
1.5304230423042302e-06,0.9996756767910466
1.5305730573057304e-06,0.9996754067639695
1.5307230723072306e-06,0.9996751375266102
1.5308730873087307e-06,0.9996748690738655
1.5310231023102309e-06,0.9996746014006751
1.531173117311731e-06,0.9996743345020223
1.5313231323132312e-06,0.9996740683729323
1.5314731473147314e-06,0.9996738030084726
1.5316231623162315e-06,0.9996735384037524
1.5317731773177317e-06,0.999673274553922
1.5319231923192318e-06,0.9996730114541723
1.532073207320732e-06,0.9996727490997347
1.5322232223222322e-06,0.9996724874858801
1.5323732373237323e-06,0.9996722266079193
1.5325232523252325e-06,0.9996719664612022
1.5326732673267327e-06,0.9996717070411167
1.5328232823282328e-06,0.9996714483430897
1.532973297329733e-06,0.9996711903625856
1.5331233123312331e-06,0.9996709330951062
1.5332733273327333e-06,0.9996706765361905
1.5334233423342335e-06,0.9996704206814142
1.5335733573357336e-06,0.9996701655263893
1.5337233723372338e-06,0.9996699110667636
1.533873387338734e-06,0.9996696572982208
1.534023402340234e-06,0.9996694042164797
1.5341734173417343e-06,0.9996691518172935
1.5343234323432344e-06,0.9996689000964506
1.5344734473447346e-06,0.999668649049773
1.5346234623462347e-06,0.9996683986731171
1.534773477347735e-06,0.9996681489623721
1.534923492349235e-06,0.9996678999134607
1.5350735073507352e-06,0.9996676515223385
1.5352235223522354e-06,0.9996674037849934
1.5353735373537356e-06,0.9996671566974451
1.5355235523552357e-06,0.9996669102557458
1.5356735673567359e-06,0.9996666644559788
1.535823582358236e-06,0.9996664192942588
1.5359735973597362e-06,0.9996661747667309
1.5361236123612364e-06,0.9996659308695713
1.536273627362736e-06,0.9996656875989864
1.5364236423642363e-06,0.9996654449512125
1.5365736573657364e-06,0.9996652029225152
1.5367236723672366e-06,0.99966496150919
1.5368736873687367e-06,0.9996647207075615
1.537023702370237e-06,0.9996644805139826
1.537173717371737e-06,0.9996642409248354
1.5373237323732372e-06,0.9996640019365296
1.5374737473747374e-06,0.9996637635455033
1.5376237623762375e-06,0.9996635257482224
1.5377737773777377e-06,0.9996632885411798
1.5379237923792379e-06,0.9996630519208958
1.538073807380738e-06,0.9996628158839176
1.5382238223822382e-06,0.999662580426819
1.5383738373837383e-06,0.9996623455462005
1.5385238523852385e-06,0.9996621112386883
1.5386738673867387e-06,0.9996618775009347
1.5388238823882388e-06,0.9996616443296175
1.538973897389739e-06,0.99966141172144
1.5391239123912392e-06,0.9996611796731308
1.5392739273927393e-06,0.9996609481814431
1.5394239423942395e-06,0.9996607172431552
1.5395739573957396e-06,0.9996604868550693
1.5397239723972398e-06,0.9996602570140121
1.53987398739874e-06,0.9996600277168344
1.5400240024002401e-06,0.9996597989604106
1.5401740174017403e-06,0.9996595707416385
1.5403240324032404e-06,0.9996593430574394
1.5404740474047406e-06,0.9996591159047579
1.5406240624062408e-06,0.9996588892805609
1.540774077407741e-06,0.9996586631818386
1.540924092409241e-06,0.9996584376056032
1.5410741074107412e-06,0.9996582125488892
1.5412241224122414e-06,0.9996579880087534
1.5413741374137416e-06,0.9996577639822741
1.5415241524152417e-06,0.9996575404665514
1.5416741674167419e-06,0.9996573174587069
1.541824182418242e-06,0.9996570949558833
1.5419741974197418e-06,0.9996568729552443
1.542124212421242e-06,0.9996566514539746
1.5422742274227421e-06,0.9996564304492797
1.5424242424242423e-06,0.9996562099383849
1.5425742574257424e-06,0.9996559899185363
1.5427242724272426e-06,0.9996557703870003
1.5428742874287428e-06,0.9996555513410625
1.543024302430243e-06,0.9996553327780292
1.543174317431743e-06,0.999655114695225
1.5433243324332432e-06,0.9996548970899951
1.5434743474347434e-06,0.9996546799597033
1.5436243624362436e-06,0.9996544633017321
1.5437743774377437e-06,0.9996542471134836
1.5439243924392439e-06,0.999654031392378
1.544074407440744e-06,0.9996538161358542
1.5442244224422442e-06,0.9996536013413697
1.5443744374437444e-06,0.9996533870063998
1.5445244524452445e-06,0.9996531731284382
1.5446744674467447e-06,0.9996529597049958
1.5448244824482449e-06,0.999652746733602
1.544974497449745e-06,0.9996525342118033
1.5451245124512452e-06,0.9996523221371637
1.5452745274527453e-06,0.9996521105072643
1.5454245424542455e-06,0.9996518993197037
1.5455745574557457e-06,0.9996516885720969
1.5457245724572458e-06,0.9996514782620759
1.545874587458746e-06,0.9996512683872893
1.5460246024602461e-06,0.9996510589454025
1.5461746174617463e-06,0.9996508499340969
1.5463246324632465e-06,0.9996506413510703
1.5464746474647466e-06,0.9996504331940361
1.5466246624662468e-06,0.9996502254607246
1.546774677467747e-06,0.9996500181488805
1.546924692469247e-06,0.9996498112562656
1.5470747074707473e-06,0.9996496047806562
1.5472247224722474e-06,0.9996493987198445
1.5473747374737476e-06,0.9996491930716375
1.5475247524752477e-06,0.9996489878338579
1.5476747674767475e-06,0.9996487830043427
1.5478247824782476e-06,0.9996485785809444
1.5479747974797478e-06,0.9996483745615298
1.548124812481248e-06,0.9996481709439805
1.5482748274827481e-06,0.9996479677261925
1.5484248424842483e-06,0.9996477649060763
1.5485748574857485e-06,0.9996475624815562
1.5487248724872486e-06,0.9996473604505712
1.5488748874887488e-06,0.9996471588110739
1.549024902490249e-06,0.9996469575610308
1.549174917491749e-06,0.9996467566984224
1.5493249324932493e-06,0.9996465562212428
1.5494749474947494e-06,0.9996463561274991
1.5496249624962496e-06,0.9996461564152124
1.5497749774977497e-06,0.999645957082417
1.54992499249925e-06,0.9996457581271602
1.55007500750075e-06,0.9996455595475023
1.5502250225022502e-06,0.9996453613415172
1.5503750375037504e-06,0.9996451635072907
1.5505250525052505e-06,0.9996449660429223
1.5506750675067507e-06,0.9996447689465233
1.5508250825082509e-06,0.999644572216218
1.550975097509751e-06,0.9996443758501433
1.5511251125112512e-06,0.999644179846448
1.5512751275127514e-06,0.9996439842032934
1.5514251425142515e-06,0.9996437889188529
1.5515751575157517e-06,0.9996435939913118
1.5517251725172518e-06,0.9996433994188673
1.551875187518752e-06,0.9996432051997288
1.5520252025202522e-06,0.9996430113321172
1.5521752175217523e-06,0.999642817814265
1.5523252325232525e-06,0.9996426246444162
1.5524752475247526e-06,0.9996424318208262
1.5526252625262528e-06,0.9996422393417623
1.552775277527753e-06,0.9996420472055024
1.5529252925292531e-06,0.9996418554103358
1.5530753075307533e-06,0.999641663954563
1.5532253225322534e-06,0.9996414728364953
1.5533753375337536e-06,0.9996412820544551
1.5535253525352533e-06,0.9996410916067757
1.5536753675367535e-06,0.9996409014918007
1.5538253825382537e-06,0.9996407117078849
1.5539753975397538e-06,0.9996405222533931
1.554125412541254e-06,0.9996403331267009
1.5542754275427541e-06,0.9996401443261944
1.5544254425442543e-06,0.9996399558502697
1.5545754575457545e-06,0.9996397676973332
1.5547254725472546e-06,0.9996395798658018
1.5548754875487548e-06,0.9996393923541019
1.555025502550255e-06,0.9996392051606703
1.5551755175517551e-06,0.9996390182839535
1.5553255325532553e-06,0.999638831722408
1.5554755475547554e-06,0.9996386454744999
1.5556255625562556e-06,0.9996384595387049
1.5557755775577558e-06,0.9996382739135086
1.555925592559256e-06,0.9996380885974059
1.556075607560756e-06,0.999637903588901
1.5562256225622562e-06,0.9996377188865078
1.5563756375637564e-06,0.9996375344887494
1.5565256525652566e-06,0.999637350394158
1.5566756675667567e-06,0.999637166601275
1.5568256825682569e-06,0.9996369831086509
1.556975697569757e-06,0.9996367999148456
1.5571257125712572e-06,0.9996366170184269
1.5572757275727574e-06,0.9996364344179726
1.5574257425742575e-06,0.9996362521120687
1.5575757575757577e-06,0.9996360700993102
1.5577257725772579e-06,0.9996358883783005
1.557875787578758e-06,0.9996357069476519
1.5580258025802582e-06,0.999635525805985
1.5581758175817583e-06,0.999635344951929
1.5583258325832585e-06,0.9996351643841215
1.5584758475847587e-06,0.9996349841012082
1.5586258625862588e-06,0.9996348041018435
1.558775877587759e-06,0.9996346243846896
1.5589258925892591e-06,0.9996344449484174
1.5590759075907593e-06,0.9996342657917053
1.559225922592259e-06,0.9996340869132398
1.5593759375937592e-06,0.999633908311716
1.5595259525952594e-06,0.9996337299858361
1.5596759675967595e-06,0.9996335519343105
1.5598259825982597e-06,0.9996333741558575
1.5599759975997598e-06,0.9996331966492029
1.56012601260126e-06,0.9996330194130804
1.5602760276027602e-06,0.9996328424462311
1.5604260426042603e-06,0.9996326657474038
1.5605760576057605e-06,0.9996324893153548
1.5607260726072606e-06,0.9996323131488475
1.5608760876087608e-06,0.9996321372466535
1.561026102610261e-06,0.9996319616075506
1.5611761176117611e-06,0.999631786230325
1.5613261326132613e-06,0.9996316111137694
1.5614761476147615e-06,0.9996314362566839
1.5616261626162616e-06,0.9996312616578757
1.5617761776177618e-06,0.9996310873161592
1.561926192619262e-06,0.9996309132303557
1.562076207620762e-06,0.999630739399293
1.5622262226222623e-06,0.9996305658218068
1.5623762376237624e-06,0.9996303924967387
1.5625262526252626e-06,0.9996302194229378
1.5626762676267627e-06,0.9996300465992596
1.562826282628263e-06,0.9996298740245664
1.562976297629763e-06,0.9996297016977269
1.5631263126312632e-06,0.9996295296176171
1.5632763276327634e-06,0.9996293577831188
1.5634263426342635e-06,0.9996291861931207
1.5635763576357637e-06,0.9996290148465179
1.5637263726372639e-06,0.999628843742212
1.563876387638764e-06,0.9996286728791108
1.5640264026402642e-06,0.9996285022561285
1.5641764176417644e-06,0.9996283318721858
1.5643264326432645e-06,0.9996281617262092
1.5644764476447647e-06,0.9996279918171317
1.5646264626462648e-06,0.9996278221438925
1.564776477647765e-06,0.9996276527054366
1.5649264926492652e-06,0.9996274835007155
1.565076507650765e-06,0.9996273145286861
1.565226522652265e-06,0.999627145788312
1.5653765376537652e-06,0.9996269772785621
1.5655265526552654e-06,0.9996268089984115
1.5656765676567655e-06,0.9996266409468413
1.5658265826582657e-06,0.9996264731228378
1.5659765976597659e-06,0.9996263055253938
1.566126612661266e-06,0.9996261381535073
1.5662766276627662e-06,0.9996259710061823
1.5664266426642663e-06,0.9996258040824282
1.5665766576657665e-06,0.9996256373812601
1.5667266726672667e-06,0.9996254709016987
1.5668766876687668e-06,0.9996253046427701
1.567026702670267e-06,0.9996251386035062
1.5671767176717672e-06,0.9996249727829439
1.5673267326732673e-06,0.9996248071801257
1.5674767476747675e-06,0.9996246417940997
1.5676267626762676e-06,0.999624476623919
1.5677767776777678e-06,0.9996243116686421
1.567926792679268e-06,0.9996241469273326
1.5680768076807681e-06,0.9996239823990598
1.5682268226822683e-06,0.9996238180828978
1.5683768376837684e-06,0.9996236539779259
1.5685268526852686e-06,0.9996234900832284
1.5686768676867688e-06,0.999623326397895
1.568826882688269e-06,0.9996231629210202
1.568976897689769e-06,0.9996229996517034
1.5691269126912692e-06,0.9996228365890494
1.5692769276927694e-06,0.9996226737321675
1.5694269426942696e-06,0.9996225110801721
1.5695769576957697e-06,0.9996223486321825
1.5697269726972699e-06,0.9996221863873227
1.56987698769877e-06,0.9996220243447217
1.5700270027002702e-06,0.999621862503513
1.5701770177017704e-06,0.9996217008628351
1.5703270327032705e-06,0.9996215394218312
1.5704770477047707e-06,0.9996213781796488
1.5706270627062709e-06,0.9996212171354405
1.5707770777077706e-06,0.9996210562883633
1.5709270927092708e-06,0.9996208956375788
1.571077107710771e-06,0.9996207351822531
1.571227122712271e-06,0.999620574921557
